season,week,game_id,team,opponent,player_clean_key,market_spread,market_abs_spread,market_total,market_team_implied,market_opp_implied,market_moneyline,is_home,actual_pass_yards,pred_pass_yards,actual_attempts,pred_attempts,actual_ypa,pred_ypa,attempts_raw,ypa_contextual,m64_pass_raw_reference,m64_pass_raw_point_product,pred_point_product,pass_residual_actual_minus_pred,attempt_residual_actual_minus_pred,ypa_residual_actual_minus_pred,abs_pass_error,cat75,cat100,volume_yard_contribution,efficiency_yard_contribution,interaction_yard_contribution,mc_point_product_remainder,mechanism,recoverability,m64_pred_drives,m64_pred_plays_per_drive,m64_pred_dropback_rate_neutral,m64_pred_dropback_rate_gamescript,m64_pred_attempt_conversion,m64_pred_qb_attempt_share,m64_attempts_generative_neutral,m64_attempts_generative_gamescript,m64_pass_generative_neutral,m64_pass_generative_gamescript,m64_actual_team_drives,m64_actual_plays_per_drive,m64_actual_dropback_rate,m64_actual_attempt_conversion,m64_actual_team_pass_attempts,m64_actual_qb_attempt_share,m65_actual_neutral_share,m65_actual_trailing_share,m65_actual_leading_share,m65_actual_neutral_dropback_rate,m65_actual_trailing_dropback_rate,m65_actual_leading_dropback_rate,m65_pred_neutral_share,m65_pred_trailing_share,m65_pred_leading_share,m65_pred_neutral_dropback_rate,m65_pred_trailing_dropback_rate,m65_pred_leading_dropback_rate,m65_pred_dropback_rate,m65_attempts_state_ridge,m65_pass_state_ridge,opening_first15_dbr_mean8,opening_q1_dbr_mean8,playcaller_opening_first15_dbr_mean8,playcaller_opening_q1_dbr_mean8,playcaller_changed_since_last_game,playcaller_prior_games_allteams,playcaller_prior_games_team,playcaller_new_to_team,opp_coverage_man_rate,opp_coverage_zone_rate,opp_pressure_rate_generated,opp_def_pass_epa,opp_success_rate_def,opponent_force_pass,opp_explosive_play_rate_allowed,actual_drives,actual_scrimmage_plays,actual_plays_per_drive,actual_dropbacks,actual_pbp_pass_attempts,actual_dropback_rate,actual_attempt_conversion,actual_first10_dbr,actual_first15_dbr,actual_first_drive_dbr,actual_first2drives_dbr,actual_q1_dbr,actual_first_half_dbr,actual_first15_vs_rest_dbr,actual_neutral_share,actual_trailing8_share,actual_leading8_share,actual_neutral_dbr,actual_trailing8_dbr,actual_leading8_dbr,actual_rush_epa,actual_pass_epa,actual_rush_success,actual_pass_success,actual_sack_rate,actual_scramble_rate,actual_turnovers,realized_def_man_rate,realized_def_zone_rate,realized_def_box_mean,realized_def_heavy_box_rate,realized_def_light_box_rate,realized_def_pass_rushers_mean,realized_def_pressure_rate,realized_cover0_rate,realized_cover1_rate,realized_cover2_rate,realized_cover3_rate,realized_cover4_rate,realized_cover6_rate,trailing_share_surprise,leading_share_surprise,opening_baseline_playcaller,opening_deviation_vs_playcaller,opening_regime
2024,16,2024_16_SF_MIA,MIA,SF,tuatagovailoa,-2,2,44,23,21,105,1,215,267.3742349,34,35.93519683,6.323529412,7.404817537,35.93519683,7.404817537,267.3742349,266.0935757,266.0935757,-52.37423492,-1.935196833,-1.081288126,52.37423492,False,False,-14.32977944,-38.85630163,2.092505356,-1.280659207,ypa_collapse,separate_efficiency_problem,10.3561828,6.15610691,0.5873326178,0.5620686733,0.9652872794,0.99,35.78341283,34.24419956,264.9696428,253.5720495,11,5.818181818,0.53125,1,34,1,0.984375,0,0.015625,0.5396825397,,0,0.5861618384,0.2102625544,0.2035756072,0.5721429738,0.7099632217,0.4387871108,0.5739734104,34.96949918,258.9427608,0.5833333333,0.5847355769,0.5833333333,0.5847355769,0,31,31,0,0.4597463948,0.5402536052,0.1499444076,0.06778748431,0.4374571751,0.7925272529,0.0230925617,11,64,5.818181818,34,34,0.53125,1,0.5,0.5333333333,0.4,0.5,0.5,0.5882352941,0.002721088435,0.984375,0,0.015625,0.5396825397,,0,0.1579677027,0.1662458238,0.5,0.5,0,0,0,0.4117647059,0.5882352941,6.65625,0.140625,0.359375,2.203125,0.078125,0,0.3529411765,0.3823529412,0.2058823529,0,0.05882352941,-0.2102625544,-0.1879506072,0.5833333333,-0.05,near_caller_baseline
2024,16,2024_16_MIN_SEA,MIN,SEA,samdarnold,2.5,2.5,43,20.25,22.75,-148,0,246,226.3187669,35,31.92189536,7.028571429,7.090598696,31.92189536,7.090598696,226.3187669,226.3453496,226.3453496,19.68123306,3.078104637,-0.06202726714,19.68123306,False,False,21.82560472,-1.980027931,-0.1909264186,0.02658269264,other_volume_or_mixed,unresolved,10.71034946,5.913769271,0.6024506293,0.6003715436,0.9547638325,0.9852380952,35.89439478,35.77052152,254.5127488,253.6344133,13,4.769230769,0.6451612903,0.95,38,0.9210526316,0.9516129032,0,0.04838709677,0.6271186441,,1,0.6727992415,0.182316595,0.1448841635,0.6051052672,0.7140739708,0.4211067163,0.5983135941,35.64790757,252.7650069,0.5833333333,0.5778696895,0.5833333333,0.5778696895,0,31,31,0,0.4950696398,0.5049303602,0.1478243109,0.03693968705,0.4382535469,0.80782296,0.04952745694,13,62,4.769230769,40,38,0.6451612903,0.95,0.6,0.6,0.6666666667,0.5789473684,0.5789473684,0.6216216216,-0.05957446809,0.9516129032,0,0.04838709677,0.6271186441,,1,-0.1763819113,0.2304791106,0.3333333333,0.525,0.075,0.05,0,0.45,0.55,5.612903226,0,0.9193548387,2.677419355,0.1612903226,0,0.175,0.45,0.175,0,0.025,-0.182316595,-0.09649706674,0.5833333333,0.01666666667,near_caller_baseline
2024,16,2024_16_NE_BUF,NE,BUF,drakemaye,-14,14,48,31,17,700,0,261,216.622371,36,33.45017353,7.25,6.485573836,33.45017353,6.485573836,216.622371,216.9435703,216.9435703,44.37762904,2.549826465,0.7644261645,44.37762904,False,False,16.53708781,25.57018786,1.949154065,0.3211993081,ypa_explosion,separate_efficiency_problem,10.39784946,6.021740004,0.617512932,0.5214653185,0.9391792051,0.9211403509,33.44920947,28.24653827,216.9373177,183.1950096,10,6.8,0.5882352941,0.95,38,0.9473684211,0.7352941176,0.2647058824,0,0.54,0.7222222222,,0.6041911132,0.3494134554,0.04639543136,0.5944830112,0.7194486594,0.4485945546,0.6313791322,34.20030861,221.8086267,0.5916666667,0.6003733152,0.5916666667,0.6003733152,0,14,14,0,0.3542463185,0.6457536815,0.1395766114,0.2243459506,0.4636989478,0.9478308727,0.05240659374,10,68,6.8,40,38,0.5882352941,0.95,0.5,0.6,0.6666666667,0.5454545455,0.55,0.5789473684,0.01509433962,0.7352941176,0.2647058824,0,0.54,0.7222222222,,-0.1965871803,0.1530018822,0.4333333333,0.475,0.05,0.05,3,0.575,0.425,6.25,0.05882352941,0.6764705882,2.75,0.3088235294,0.075,0.45,0.225,0.1,0.1,0.025,-0.08470757304,-0.04639543136,0.5916666667,0.008333333333,near_caller_baseline
2024,16,2024_16_NYG_ATL,NYG,ATL,drewlock,-9.5,9.5,42.5,26,16.5,410,0,210,183.8922365,39,34.48760101,5.384615385,6.000584009,34.48760101,6.000584009,183.8922365,206.9457471,206.9457471,26.10776354,4.512398991,-0.6159686246,26.10776354,False,False,27.07702923,-21.24328016,-2.7794962,23.05351067,forced_trailing_volume,partially_in_game,10.7936828,5.821911129,0.6316715649,0.531017665,0.9487336491,0.7733890086,29.12519552,24.48423228,174.7681825,146.9196927,11,5,0.7636363636,1,42,0.9285714286,0.4909090909,0.5090909091,0,0.6666666667,0.8571428571,,0.6365748211,0.2852554907,0.07816968826,0.6035131418,0.7401433118,0.4286018852,0.6288148896,28.99347956,173.9778098,0.5083333333,0.4993589744,0.5083333333,0.4993589744,0,14,14,0,0.5464357096,0.4535642904,0.1472984592,0.1769381022,0.4234632811,0.8293818369,0.07045942744,11,55,5,42,42,0.7636363636,1,0.6,0.6,1,0.5882352941,0.5625,0.7,-0.225,0.4909090909,0.5090909091,0,0.6666666667,0.8571428571,,-0.1652051934,-0.5108322307,0.4615384615,0.4523809524,0.07142857143,0,3,0.5238095238,0.4761904762,5.781818182,0,0.8363636364,3.181818182,0.2,0.04761904762,0.4047619048,0.119047619,0.1666666667,0.1428571429,0.04761904762,0.2238354184,-0.07816968826,0.5083333333,0.09166666667,near_caller_baseline
2024,16,2024_16_PIT_BAL,PIT,BAL,russellwilson,-7,7,44.5,25.75,18.75,275,0,217,215.2405799,33,31.03287172,6.575757576,6.864149118,31.03287172,6.864149118,215.2405799,213.0142591,213.0142591,1.75942012,1.967128279,-0.2883915421,1.75942012,False,False,13.50266184,-8.949617732,-0.5673031578,-2.226320829,other_volume_or_mixed,unresolved,11.0436828,5.858788834,0.5883000015,0.5097688213,0.957138513,0.9842528736,35.85932429,31.07252325,246.1437492,213.2864331,11,5.363636364,0.6271186441,0.9459459459,35,0.9428571429,0.6779661017,0.3220338983,0,0.625,0.6315789474,,0.5969835824,0.2930926773,0.1099237403,0.5841660028,0.6685209358,0.397078447,0.5883244521,35.86081465,246.1539793,0.575,0.568114432,0.575,0.568114432,0,31,14,0,0.5537316596,0.4462683404,0.1541154721,-0.0709069296,0.3813204728,0.6230191376,0.0348435356,11,60,5.454545455,37,36,0.6166666667,0.972972973,0.6,0.6666666667,0.3333333333,0.6153846154,0.5833333333,0.6551724138,0.06666666667,0.6666666667,0.3333333333,0,0.625,0.6,,-0.1663101008,-0.2783362144,0.2916666667,0.4324324324,0.08108108108,0.05405405405,2,0.4864864865,0.5135135135,6.2,0.08333333333,0.65,2.566666667,0.25,0.02702702703,0.4324324324,0.2702702703,0.2162162162,0,0.05405405405,0.04024065606,-0.1099237403,0.575,0.09166666667,near_caller_baseline
2024,16,2024_16_MIN_SEA,SEA,MIN,genosmith,-2.5,2.5,43,22.75,20.25,124,1,314,240.8468602,43,34.34581815,7.302325581,6.982833001,34.34581815,6.982833001,240.8468602,239.8311124,239.8311124,73.15313975,8.654181854,0.3194925808,73.15313975,False,False,60.43070664,10.97323408,2.764946896,-1.015747863,planned_pass_heavy_opening,pregame_candidate,10.71034946,5.904075377,0.6146654523,0.5684641924,0.9527138358,0.9517729014,35.24440204,32.59526051,246.1057737,227.6072607,12,5,0.7666666667,0.9782608696,45,0.9555555556,0.8666666667,0.1333333333,0,0.75,0.875,,0.63021058,0.2536966808,0.1160927393,0.6006859734,0.7263301897,0.4258486872,0.6122641546,35.10671364,245.1443186,0.6083333333,0.6117585631,0.6083333333,0.6117585631,0,14,14,0,0.3300258496,0.6699741504,0.1172608419,-0.03268466974,0.4165457413,0.6941874981,0.0538518278,12,60,5,46,45,0.7666666667,0.9782608696,0.6,0.7333333333,0.3333333333,0.6,0.5714285714,0.7727272727,-0.04444444444,0.8666666667,0.1333333333,0,0.75,0.875,,0.1325378347,0.01859246803,0.5333333333,0.5,0.04347826087,0.02173913043,2,0.2608695652,0.7391304348,5.883333333,0.01666666667,0.9,3.3,0.15,0,0.1086956522,0.5217391304,0.2391304348,0.02173913043,0.0652173913,-0.1203633474,-0.1160927393,0.6083333333,0.125,pass_heavier_than_caller
2024,16,2024_16_SF_MIA,SF,MIA,brockpurdy,2,2,44,21,23,-125,0,313,244.7843896,40,30.96722757,7.825,7.958821389,30.96722757,7.958821389,244.7843896,246.4626331,246.4626331,68.2156104,9.032772429,-0.1338213889,68.2156104,False,False,71.89022241,-4.144077405,-1.208778152,1.678243547,run_game_failure_pass_pivot,partially_in_game,10.3561828,5.866489583,0.6195392858,0.6055101128,0.9453069246,0.9867948718,35.11127377,34.31619565,279.4443567,273.1164719,10,5.9,0.7457627119,0.9318181818,41,0.9756097561,0.7288135593,0.2711864407,0,0.7441860465,0.75,,0.5881767922,0.3019285385,0.1098946693,0.5879115104,0.7211117291,0.4641811716,0.6145311531,34.82744687,277.185429,0.5916666667,0.5608084522,0.5916666667,0.5608084522,0,31,31,0,0.3859404948,0.6140595052,0.1339669791,0.09398276709,0.4478390729,0.9053347071,0.04598188023,10,61,6.1,44,43,0.7213114754,0.9772727273,0.5,0.6666666667,0.6666666667,0.5,0.625,0.724137931,-0.07246376812,0.7049180328,0.2950819672,0,0.7441860465,0.6666666667,,-0.1200017643,0.1474030654,0.3888888889,0.5454545455,0.06818181818,0.06818181818,1,0.3953488372,0.6046511628,6.426229508,0.1803278689,0.5573770492,3.147540984,0.3114754098,0.09302325581,0.2093023256,0.5813953488,0.1162790698,0,0,-0.006846571242,-0.1098946693,0.5916666667,0.075,near_caller_baseline
2024,16,2024_16_TB_DAL,TB,DAL,bakermayfield,4.5,4.5,47.5,21.5,26,-218,0,303,247.4671835,43,30.05691154,7.046511628,8.194940593,30.05691154,8.194940593,247.4671835,246.3146045,246.3146045,55.53281655,12.94308846,-1.148428965,55.53281655,False,False,106.067841,-34.51822781,-14.86421769,-1.152578992,planned_pass_heavy_opening,pregame_candidate,11.1686828,5.700152563,0.5984173569,0.6318250282,0.9432311228,0.9875490196,35.48700946,37.46813239,290.8139344,307.0491191,11,6.363636364,0.7142857143,0.94,47,0.914893617,0.2285714286,0.7714285714,0,0.625,0.7407407407,,0.5993106357,0.1612598316,0.2394295327,0.5919444488,0.7631513506,0.426994018,0.5800592404,34.39834676,281.8924082,0.5083333333,0.5224180242,0.5083333333,0.5224180242,0,14,14,0,0.5155124439,0.4844875561,0.2121458815,-0.08068965962,0.4259335833,0.703245976,0.04476900629,11,70,6.363636364,50,47,0.7142857143,0.94,0.8,0.6666666667,0.7142857143,0.8,0.8,0.6451612903,-0.06060606061,0.2285714286,0.7714285714,0,0.625,0.7407407407,,0.3149935227,0.03409309571,0.6086956522,0.54,0.08,0.06,2,0.4,0.6,5.757142857,0,0.9,3.114285714,0.2428571429,0.08,0.3,0.24,0.12,0.1,0.04,0.6101687398,-0.2394295327,0.5083333333,0.1583333333,pass_heavier_than_caller
2024,16,2024_16_PHI_WAS,WAS,PHI,jaydendaniels,-4,4,47,25.5,21.5,180,1,258,260.8275363,39,34.32060273,6.615384615,7.604169988,34.32060273,7.604169988,260.8275363,260.9796972,260.9796972,-2.827536326,4.679397271,-0.9887853726,2.827536326,False,False,35.58293229,-33.93570996,-4.626919574,0.1521609165,planned_pass_heavy_opening,pregame_candidate,10.7936828,5.948792581,0.6021262983,0.578687484,0.92773196,0.9133333333,32.75954788,31.48432545,249.1091708,239.4121627,13,4.923076923,0.703125,0.8666666667,39,1,0.4375,0.5625,0,0.75,0.6666666667,,0.6656901149,0.1624822224,0.1718276627,0.5738190035,0.739442615,0.4904307884,0.5864014939,31.90401726,242.6035705,0.4666666667,0.4561046045,0.4666666667,0.4561046045,0,14,14,0,0.6319701552,0.3680298448,0.1571436945,-0.06713235406,0.3889042288,0.5402860085,0.03439568075,13,65,5,45,40,0.6923076923,0.8888888889,0.7,0.7333333333,0.75,0.6,0.7333333333,0.625,0.05333333333,0.4461538462,0.5538461538,0,0.724137931,0.6666666667,,-0.2352827261,0.1940125803,0.4,0.4222222222,0.02222222222,0.1333333333,5,0.6666666667,0.3333333333,5.307692308,0,0.9230769231,2.938461538,0.1538461538,0,0.5333333333,0.2444444444,0.1555555556,0,0.04444444444,0.3913639314,-0.1718276627,0.4666666667,0.2666666667,pass_heavier_than_caller
2024,17,2024_17_BAL_HOU,BAL,HOU,lamarjackson,5.5,5.5,46.5,20.5,26,-245,0,168,255.0925426,15,29.39650312,11.2,8.684067911,29.39650312,8.684067911,255.0925426,255.2812295,255.2812295,-87.09254259,-14.39650312,2.515932089,87.09254259,True,False,-125.0202108,73.9596055,-36.22062417,0.1886868886,planned_run_heavy_opening,pregame_candidate,10.97753906,5.822254767,0.5886538407,0.5894233004,0.9536511648,0.99,35.52065098,35.56708185,308.4637454,308.8669542,10,6.1,0.3278688525,0.9,18,0.8333333333,0.2295081967,0,0.7704918033,0.3571428571,,0.3191489362,0.6397851183,0.1931837507,0.167031131,0.592950895,0.6870515052,0.3481939175,0.5702475691,34.40997658,298.8185734,0.5,0.5025204575,0.5,0.5025204575,0,32,32,0,0.4707394887,0.5292605113,0.1232940835,0.02922602558,0.4061291954,0.8175150721,0.05085389007,10,61,6.1,20,18,0.3278688525,0.9,0.3,0.3333333333,0.375,0.3571428571,0.2941176471,0.4193548387,0.007246376812,0.2295081967,0,0.7704918033,0.3571428571,,0.3191489362,0.227172758,0.6238769138,0.6279069767,0.55,0.05,0.1,0,0.65,0.35,6.409836066,0.06557377049,0.6885245902,1.524590164,0.1475409836,0.05,0.55,0.1,0.1,0.2,0,-0.1931837507,0.6034606723,0.5,-0.1666666667,run_heavier_than_caller
2024,17,2024_17_NYJ_BUF,BUF,NYJ,joshallen,10,10,44.5,17.25,27.25,-520,1,182,258.2388268,27,33.16985076,6.740740741,7.800768398,33.16985076,7.800768398,258.2388268,258.7503236,258.7503236,-76.23882676,-6.169850759,-1.060027658,76.23882676,True,False,-48.12957682,-35.16095921,6.540212449,0.5114968247,leading_suppression,partially_in_game,10.04003906,6.376065192,0.5826800674,0.6358997049,0.9430330123,0.9853703704,34.66128892,37.82711067,270.3846872,295.0805295,11,5.636363636,0.4677419355,0.9655172414,28,0.9642857143,0.4516129032,0,0.5483870968,0.5714285714,,0.3823529412,0.6600188724,0.1045162546,0.235464873,0.5816443935,0.7222112997,0.3884204448,0.5508384675,32.76716047,255.6090299,0.5666666667,0.5367334055,0.5666666667,0.5367334055,0,22,22,0,0.5372915929,0.4627084071,0.08697006834,0.2175438718,0.4751505293,0.9710283751,0.04518500229,11,62,5.636363636,29,28,0.4677419355,0.9655172414,0.5,0.5333333333,0.5,0.6111111111,0.5333333333,0.5555555556,0.0865248227,0.4516129032,0,0.5483870968,0.5714285714,,0.3823529412,-0.2020012955,0.6189105687,0.4411764706,0.4827586207,0,0.03448275862,0,0.4137931034,0.5862068966,6.241935484,0.1451612903,0.6451612903,2.112903226,0.1451612903,0,0.3793103448,0.1034482759,0.3103448276,0.06896551724,0,-0.1045162546,0.3129222238,0.5666666667,-0.03333333333,near_caller_baseline
2024,17,2024_17_SEA_CHI,CHI,SEA,calebwilliams,-3.5,3.5,43.5,23.5,20,160,1,122,230.7762005,28,35.17922265,4.357142857,6.510950266,35.17922265,6.510950266,230.7762005,229.050169,229.050169,-108.7762005,-7.179222647,-2.153807408,108.7762005,True,True,-46.7435616,-75.76927036,15.46266292,-1.726031499,ypa_collapse,separate_efficiency_problem,10.72753906,5.920710709,0.640533797,0.5902220549,0.9418937868,0.9821875,37.63676876,34.68052912,245.0511296,225.8032003,10,5.8,0.6551724138,0.9210526316,35,0.8,1,0,0,0.6551724138,,,0.6599455594,0.320564351,0.01949008951,0.6213693169,0.7189146301,0.4823544729,0.6499294552,38.18884301,248.6456575,0.65,0.6101105594,0.625,0.5905884149,0,15,6,0,0.4888481824,0.5111518176,0.1548549153,0.08192787009,0.4351537041,0.8924987456,0.04503276457,10,58,5.8,38,35,0.6551724138,0.9210526316,0.5,0.5333333333,0.3333333333,0.625,0.5454545455,0.6,-0.1643410853,1,0,0,0.6551724138,,,-0.08120759947,-0.2469597892,0.5217391304,0.2631578947,0.1842105263,0.07894736842,1,0.5789473684,0.4210526316,5.689655172,0.01724137931,0.9310344828,2.75862069,0.3448275862,0.1052631579,0.4210526316,0.3421052632,0.05263157895,0,0.07894736842,-0.320564351,-0.01949008951,0.625,-0.09166666667,near_caller_baseline
2024,17,2024_17_DEN_CIN,CIN,DEN,joeburrow,3.5,3.5,50.5,23.5,27,-175,1,412,274.62784,49,36.02710104,8.408163265,7.629271771,36.02710104,7.629271771,274.62784,274.860545,274.860545,137.37216,12.97289896,0.7788914945,137.37216,True,True,98.9737718,28.06120257,10.10448066,0.2327049936,run_game_failure_pass_pivot,partially_in_game,11.04003906,5.922992571,0.6467660894,0.6479384748,0.9556131668,0.99,40.01071928,40.08324625,305.2526511,305.8059791,11,7.636363636,0.6904761905,0.9655172414,56,0.875,1,0,0,0.6904761905,,,0.6214444318,0.2739505182,0.10460505,0.6352917612,0.7592023186,0.469092165,0.6518518056,40.32533559,307.6529445,0.65,0.6549311499,0.65,0.6549311499,0,32,32,0,0.5390234636,0.4609765364,0.1735148147,0.004141657857,0.3977110257,0.8082890319,0.06367076603,11,84,7.636363636,58,56,0.6904761905,0.9655172414,0.6,0.5333333333,0.5454545455,0.6428571429,0.6153846154,0.6285714286,-0.1913043478,1,0,0,0.6904761905,,,-0.08206773712,0.3001692904,0.4285714286,0.6034482759,0.1206896552,0.03448275862,1,0.775862069,0.224137931,5.19047619,0.07142857143,0.8095238095,3.154761905,0.2976190476,0.08620689655,0.6379310345,0.224137931,0.03448275862,0,0.01724137931,-0.2739505182,-0.10460505,0.65,-0.1166666667,near_caller_baseline
2024,17,2024_17_DAL_PHI,DAL,PHI,cooperrush,-7.5,7.5,37.5,22.5,15,260,0,147,186.7132815,28,33.06052254,5.25,5.637888897,33.06052254,5.637888897,186.7132815,186.391553,186.391553,-39.71328151,-5.060522542,-0.3878888972,39.71328151,False,False,-28.53066385,-12.82380963,1.962920508,-0.3217285377,planned_run_heavy_opening,pregame_candidate,11.29003906,5.67807626,0.6178434439,0.5572232969,0.9500992076,0.9296038588,34.98178626,31.54952353,197.2234244,177.8727084,10,6,0.5166666667,0.9677419355,30,0.9333333333,0.4833333333,0.5166666667,0,0.4482758621,0.5806451613,,0.5994080641,0.3229482724,0.07764366344,0.6051281246,0.7261489683,0.464575649,0.6332985879,35.85684377,202.1569014,0.6,0.5785924145,0.6,0.5785924145,0,32,32,0,0.635395267,0.364604733,0.1354369181,-0.001469100823,0.3936002313,0.6026448276,0.04049502057,10,60,6,31,30,0.5166666667,0.9677419355,0.4,0.4,0.5714285714,0.4210526316,0.375,0.5428571429,-0.1555555556,0.4833333333,0.5166666667,0,0.4482758621,0.5806451613,,-0.1430976539,-0.4624757184,0.4333333333,0.3548387097,0.03225806452,0.03225806452,4,0.5161290323,0.4838709677,5.783333333,0,0.95,2.2,0.1666666667,0.03225806452,0.3548387097,0.2580645161,0.2903225806,0,0.06451612903,0.1937183942,-0.07764366344,0.6,-0.2,run_heavier_than_caller
2024,17,2024_17_DEN_CIN,DEN,CIN,bonix,-3.5,3.5,50.5,27,23.5,145,0,219,238.6344633,31,33.28148337,7.064516129,7.174653559,33.28148337,7.174653559,238.6344633,238.7831131,238.7831131,-19.63446331,-2.281483369,-0.1101374297,19.63446331,False,False,-16.36885277,-3.665537033,0.2512767141,0.1486497778,other_volume_or_mixed,unresolved,11.04003906,5.814014743,0.6056566967,0.5588137094,0.9511783154,0.9832755153,36.35887425,33.54678896,260.8623265,240.6865888,10,6,0.65,0.8461538462,33,0.9393939394,1,0,0,0.65,,,0.6092393614,0.2362375696,0.154523069,0.588989092,0.7078429504,0.4413593456,0.5942546372,35.67438409,255.9513467,0.5666666667,0.5984606832,0.5666666667,0.5984606832,0,32,32,0,0.4907535012,0.5092464988,0.1773661862,-0.008235080152,0.4522496124,0.8478189819,0.07387544229,10,60,6,39,33,0.65,0.8461538462,0.7,0.6,0.7777777778,0.6428571429,0.6428571429,0.75,-0.06666666667,1,0,0,0.65,,,0.02977912827,0.2456358388,0.4444444444,0.4615384615,0.05128205128,0.1538461538,1,0.4473684211,0.5526315789,5.35,0,0.85,2.616666667,0.2333333333,0.02631578947,0.2105263158,0.5789473684,0.1578947368,0,0.02631578947,-0.2362375696,-0.154523069,0.5666666667,0.03333333333,near_caller_baseline
2024,17,2024_17_DET_SF,DET,SF,jaredgoff,4,4,50.5,23.25,27.25,-230,0,303,269.5926962,34,33.00881151,8.911764706,8.124906467,33.00881151,8.124906467,269.5926962,268.1935061,268.1935061,33.40730385,0.9911884939,0.7868582389,33.40730385,False,False,8.053313804,25.97325529,0.7799248327,-1.399190081,ypa_explosion,separate_efficiency_problem,10.4983724,6.217240337,0.5571972907,0.5794834015,0.9639790397,0.9798989899,34.35401705,35.72806794,279.1231753,290.2872102,10,7,0.5285714286,1,37,0.9189189189,0.5571428571,0.4428571429,0,0.4871794872,0.5806451613,,0.6171277838,0.1356306445,0.2472415717,0.5475741111,0.6892477981,0.4185830094,0.5348974419,32.97911915,267.9522584,0.55,0.5307119134,0.55,0.5307119134,0,32,32,0,0.4550412211,0.5449587789,0.1233028036,0.08873751957,0.4503171715,0.8215174335,0.03333772908,10,70,7,37,37,0.5285714286,1,0.3,0.3333333333,0.2222222222,0.4117647059,0.2222222222,0.4666666667,-0.2484848485,0.5571428571,0.4428571429,0,0.4871794872,0.5806451613,,0.0682133265,0.592462388,0.4545454545,0.6216216216,0.05405405405,0,0,0.3157894737,0.6842105263,6.171428571,0.07142857143,0.6,2.2,0.1571428571,0,0.3157894737,0.2105263158,0.4736842105,0,0,0.3072264983,-0.2472415717,0.55,-0.2166666667,run_heavier_than_caller
2024,17,2024_17_GB_MIN,GB,MIN,jordanlove,1,1,49,24,25,-112,0,185,230.012171,30,29.3639211,6.166666667,7.890442203,29.3639211,7.890442203,230.012171,231.6943223,231.6943223,-45.01217105,0.6360788984,-1.723775536,45.01217105,False,False,5.018943784,-50.61680884,-1.096457244,1.682151253,ypa_collapse,separate_efficiency_problem,10.6233724,5.836644775,0.579730101,0.5777139298,0.952909537,0.9690123457,33.19192973,33.07649565,261.8990032,260.9881772,10,5.8,0.6034482759,0.9714285714,34,0.8823529412,0.4482758621,0.5517241379,0,0.5,0.6875,,0.5758921173,0.1765043731,0.2476035095,0.5538688225,0.7127922607,0.4410730852,0.5539908839,31.71825382,250.2710485,0.4083333333,0.4589438339,0.4083333333,0.4589438339,0,32,32,0,0.3295822989,0.6704177011,0.1272634445,-0.02719540524,0.4385749219,0.7209422178,0.05363307845,10,58,5.8,35,34,0.6034482759,0.9714285714,0.5,0.5333333333,0.4,0.625,0.5333333333,0.5,-0.09457364341,0.4482758621,0.5517241379,0,0.5,0.6875,,-0.1027647991,0.02989072883,0.4583333333,0.5142857143,0.08571428571,0.02857142857,1,0.6857142857,0.3142857143,5.603448276,0,0.9482758621,2.75862069,0.1896551724,0.08571428571,0.4571428571,0.2285714286,0.1428571429,0.05714285714,0.02857142857,0.3752197648,-0.2476035095,0.4083333333,0.125,pass_heavier_than_caller
2024,17,2024_17_BAL_HOU,HOU,BAL,cjstroud,-5.5,5.5,46.5,26,20.5,200,1,185,258.7245152,31,35.75041558,5.967741935,7.246571936,35.75041558,7.246571936,258.7245152,259.0679582,259.0679582,-73.7245152,-4.750415576,-1.27883,73.7245152,False,False,-34.4242282,-45.71870396,6.074973952,0.3434430021,ypa_collapse,separate_efficiency_problem,10.97753906,5.847698767,0.6252265275,0.5650126538,0.9505151155,0.987311828,37.66524074,34.0378034,272.9438765,246.6573909,11,4.909090909,0.7037037037,0.9736842105,37,0.8378378378,0.1111111111,0.8888888889,0,0.5,0.7291666667,,0.6420464421,0.2554061966,0.1025473613,0.6170825205,0.7130884558,0.4564382678,0.625129387,37.65938875,272.9014696,0.6916666667,0.690111196,0.6916666667,0.690111196,0,32,32,0,0.5433342352,0.4566657648,0.1511122357,-0.1313551064,0.3755337197,0.5280584024,0.03214926315,11,54,4.909090909,38,37,0.7037037037,0.9736842105,0.7,0.8,0.5,0.7,0.7,0.7096774194,0.1333333333,0.1111111111,0.8888888889,0,0.5,0.7291666667,,-0.2410950232,-0.4770424142,0.2352941176,0.3684210526,0.1315789474,0.02631578947,1,0.4473684211,0.5526315789,6.055555556,0.01851851852,0.7962962963,2.925925926,0.2777777778,0,0.3947368421,0.2105263158,0.2631578947,0.1052631579,0.02631578947,0.6334826923,-0.1025473613,0.6916666667,0.1083333333,near_caller_baseline
